"Feature";"Gain";"Cover";"Frequency"
"mcuenta_corriente__max_12";0,00061664804786441;0,000725420221137075;0,0016114382819138
"cpayroll_trx__min_12";0,000616082831102608;0,000643895355523326;0,000190442706044359
"mpasivos_margen__min_3";0,000613554890791602;0,000605209330252019;0,00132577422284726
"mvr_mconsumospesos__tend_12";0,000611352577430819;0,000832800406028165;0,00152354164835487
"Visa_fechaalta";0,000610696441928541;0,0003243943834534;0,00133309894231051
"mvr_mpagospesos__tend_6";0,000609241644417909;0,00310330383921048;0,00186047874366412
"mautoservicio__tend_3";0,000605724511227904;0,00075195166451565;0,00150889220942838
"Master_fechaalta__min_12";0,000605064280786188;0,000331960251398699;0,0014795933315754
"Visa_msaldototal__tend_6";0,000604593219040028;0,000404299298898329;0,00114265623626615
"ctarjeta_debito_transacciones__tend_6";0,000604325371839751;0,00381628646801825;0,00166271131815651
"m_egreso_principal__tend_12";0,000604310660976719;0,000319159818885899;0,00120857871143535
"ccomisiones_otras";0,000601148902815706;0,000819299414740516;0,00145761917318567
"mvr_mpagospesos__max_3";0,000600587020326977;0,000499132671412997;0,00099616184700126
"mcuenta_corriente__max_6";0,000597456362540493;0,000589682959662858;0,00153819108728136
"Master_msaldototal__tend_12";0,000597228157691185;0,000636666273922793;0,0012159034308986
"Master_cconsumos__tend_12";0,000593778972004884;0,000930529042038161;0,0014795933315754
"mcaja_ahorro_dolares";0,000593714911388677;0,00255226142099876;0,00146494389264891
"mttarjeta_visa_debitos_automaticos";0,000593690232995719;0,000744008040441513;0,00150156748996513
"mv_fechaalta__min_12";0,000593187012154373;0,000918663014995891;0,00123055286982509
"Visa_Fvencimiento__tend_12";0,000592277451553825;0,00519934483129075;0,00175060795171545
"Master_fultimo_cierre";0,000591882673454529;0,000360119151984374;0,00169201019600949
"mtransferencias_emitidas__max_12";0,000591421209642602;0,000834462503555691;0,0012159034308986
"mvr_msaldodolares2__max_12";0,000586603939481025;0,000626115058022815;0,00155284052620785
"Visa_msaldopesos_delta1";0,000584825883881999;0,000537897201659773;0,00099616184700126
"m_invierte_delta1";0,000581030022584463;0,00882741419771732;0,00099616184700126
"m_prestamos_totales__max_3";0,000580945609590535;0,00022647532381228;0,000505405642963875
"ctrx_quarter__max_3";0,000580110792424557;0,000491469555429335;0,000966862969148282
"ctransferencias_emitidas__tend_12";0,000579941445385892;0,000426362975057305;0,00143564501479593
"mvr_mpagospesos__min_3";0,000579905402710273;0,000503283965450233;0,00118660455304562
"m_prestamos_totales__min_12";0,000578888907555878;0,000403848533142303;0,000769095543640679
"mrentabilidad__max_12";0,000578547314230783;0,000540218790046855;0,00138437197855322
"Visa_mfinanciacion_limite";0,000577325063743258;0,00091700023054983;0,00111335735841317
"mcaja_ahorro__max_12";0,000576410988499294;0,0010301715802845;0,00156016524567109
"Master_fechaalta__tend_12";0,000576261797256475;0,000379938469025886;0,00136972253962673
"mvr_msaldopesos";0,00057618179965221;0,000504841160704288;0,000769095543640679
"mcuentas_saldo__max_12";0,000575976734071967;0,00190732204743291;0,00151621692889162
"mpayroll_lag1";0,000575606803360737;0,00108722855486551;0,000542029240280097
"cpayroll_trx__tend_12";0,000575597341392844;0,00100529570870737;0,00111335735841317
"Master_mconsumototal__tend_12";0,000574891175761493;0,000523809287549267;0,0014795933315754
"m_egreso_principal__tend_3";0,000574293431355351;0,0015313458226502;0,00132577422284726
"Master_mfinanciacion_limite";0,000574190012251398;0,000750632977190195;0,00126717646714131
"mcomisiones__min_12";0,000573798952881721;0,000659712636112213;0,0012159034308986
"m_egreso_principal__tend_6";0,000572506920517033;0,00126944512865715;0,00162608772084029
"mcaja_ahorro__max_6";0,000571337017823724;0,000755109821547583;0,00145029445372242
"mvr_mconsumospesos_delta1";0,000569924225121072;0,000717801509530163;0,001347748381237
"m_egresos_delta1";0,000569276866857187;0,000483245276067893;0,00145029445372242
"mv_Fvencimiento__tend_12";0,000567139588649675;0,000552797593200782;0,00156016524567109
"mv_Fvencimiento__min_12";0,000566999779000559;0,000508578242864701;0,00164073715976678
"Visa_mconsumosdolares__tend_12";0,000566326788486261;0,000514667039696534;0,00157481468459758
"Master_mpagospesos__min_12";0,000565958494478216;0,00102998984126629;0,00155284052620785
"mvr_mpagospesos_delta1";0,000564935312902789;0,000371913543236527;0,00150889220942838
"Visa_mpagospesos_delta1";0,000563674059332144;0,000372940290184454;0,00142099557586944
"m_egresos__tend_12";0,000562461235481358;0,000391570649372474;0,00120857871143535
"Visa_mpagospesos__tend_12";0,000561914399041153;0,000681150774813523;0,00144296973425918
"Visa_mconsumototal__tend_12";0,000560977516615861;0,00121506389803381;0,00145761917318567
"fl_fidelizacion_media__tend_3";0,000558717201387706;0,000132910689832425;0,00016114382819138
"mv_fechaalta_lag1";0,000557936712653687;0,000574740666091192;0,00109870791948668
"Visa_msaldototal";0,000556797255034083;0,000865550375710537;0,000673874190618499
"Visa_mpagospesos__min_3";0,000556637458249336;0,000665136692064255;0,00139902141747971
"mextraccion_autoservicio__tend_12";0,000556618971431936;0,000392520363313221;0,00142832029533269
"pc_limite_saldo__max_6";0,000552473899763984;0,000371806972732327;0,00118660455304562
"mpasivos_margen__min_12";0,000552236932955751;0,000469152062871543;0,00140634613694296
"mvr_mconsumospesos__max_12";0,000551778253607198;0,000485709596313502;0,0015455158067446
"m_egresos__max_12";0,000549669184270838;0,000840820179928508;0,0012818259060678
"mvr_mconsumosdolares__tend_12";0,000546518347455344;0,000445519661040241;0,00148691805103865
"Visa_mpagominimo__max_6";0,000545886946021896;0,000849378301698136;0,000783744982567168
"mv_mfinanciacion_limite__min_12";0,000544353895613002;0,000444373095873504;0,000886291055052591
"mcomisiones__tend_12";0,000543280667540634;0,000328644642825339;0,00145761917318567
"Master_mlimitecompra__tend_12";0,000543197789568167;0,000363358463534699;0,00136972253962673
"mv_mpagominimo__max_3";0,000540859518826256;0,000525939618189862;0,000534704520816853
"mautoservicio__tend_12";0,000540701139306408;0,00101456871640987;0,00142832029533269
"Visa_delinquency__tend_6";0,00054021443456591;0,000264458042634596;0,000571328118133076
"Visa_fechaalta__tend_12";0,000538339317084673;0,000467405376232949;0,00149424277050189
"Master_fultimo_cierre_lag1";0,000537992426346893;0,00224250046310416;0,00162608772084029
"ctarjeta_debito_transacciones__tend_3";0,000537514020199738;0,00434359545830835;0,00149424277050189
"cproductos__min_12";0,000537187777842754;0,00264090840518396;0,00120125399197211
"Visa_mconsumototal__max_12";0,000535096441020387;0,000185822012921309;0,00144296973425918
"Visa_mpagominimo_delta1";0,000535010308772283;0,000309754088709245;0,00106208432217046
"mv_mpagospesos__tend_6";0,000534465909763139;0,000819949828462284;0,00118660455304562
"mtransferencias_emitidas__tend_12";0,000533837457267125;0,000471408246800937;0,00125985174767806
"matm_delta1";0,000533454695862867;0,000185179989418794;0,00131112478392078
"Visa_mpagospesos__max_12";0,000532538992706645;0,000586331827588098;0,00108405848056019
"mv_fultimo_cierre_lag1";0,000532114688646006;0,000741718737225592;0,00150156748996513
"mvr_Master_mlimitecompra_lag1";0,000531491518157623;0,0017872413276103;0,00151621692889162
"Visa_mfinanciacion_limite__tend_6";0,000530944355280991;0,000459156662197891;0,00148691805103865
"ctarjeta_debito_transacciones_delta1";0,000530743044431307;0,00253803082409534;0,00139902141747971
"Master_mpagospesos__tend_12";0,000529961545703484;0,000960965175699778;0,00163341244030354
"Visa_mpagospesos__min_12";0,000529480791081079;0,000774763149631586;0,00142099557586944
"Master_mpagominimo__tend_12";0,000528930967902454;0,000401473414175072;0,00109870791948668
"catm_trx_other__tend_12";0,000526567398002545;0,000411518714573757;0,00139902141747971
"mcomisiones_otras__min_12";0,000526325099957489;0,000358087933875311;0,00125252702821482
"ccallcenter_transacciones__max_12";0,000526194329348948;0,00109333481905439;0,00138437197855322
"Visa_mpagospesos__max_3";0,000522473579239767;0,000339192227870202;0,000974187688611526
"catm_trx__tend_12";0,000522403825326124;0,000388989503910245;0,001347748381237
"ccomisiones_otras__max_12";0,000520589884743967;0,000283525968929642;0,00139169669801647
"mvr_Master_mlimitecompra";0,000520514390187467;0,000366003001764621;0,00140634613694296
"mvr_mpagominimo__tend_12";0,000519697638376726;0,00042025366880063;0,001347748381237
"mvr_mpagospesos__min_12";0,000519684846740531;0,000394339274529248;0,00132577422284726
"cliente_edad__tend_12";0,000517290781784218;0,00178796847994559;0,00155284052620785
"mcomisiones_mantenimiento__min_12";0,000516861019855543;0,000975785982821905;0,00111335735841317
"cpayroll_trx__min_6";0,000514824769201191;0,000656792594484002;0,000190442706044359
"mpasivos_margen__max_12";0,000514633964807127;0,000501630846929277;0,00129647534499429
"pc_egreso_principal__max_6";0,00051272939830609;0,000389226441739335;0,00139169669801647
"mv_Fvencimiento_lag1";0,00051237642073037;0,000883941834445081;0,00145029445372242
"pc_egreso_principal__min_12";0,000512066432546468;0,000441209934149384;0,001347748381237
"Visa_fechaalta_lag1";0,000511499447887359;0,000624836800759727;0,00118660455304562
"pc_egreso_principal_lag1";0,000507600485256956;0,000570057991501244;0,00119392927250886
"Visa_msaldototal__tend_12";0,000507282494399063;0,00113680042349474;0,00117927983358237
"m_prestamos_totales__tend_12";0,000506912839932252;0,000815343401829761;0,00109138320002344
"Master_mfinanciacion_limite_delta1";0,000506747657323212;0,000752642262971736;0,00122322815036184
"mv_mpagominimo__tend_3";0,00050657664473875;0,000852817015886154;0,000864316896662858
"ccallcenter_transacciones";0,000505649162828584;0,00265782573674162;0,00104011016378073
"Visa_mfinanciacion_limite__tend_12";0,000505441387759017;0,000440524585713532;0,0012818259060678
"mv_msaldototal__tend_12";0,000505205763283494;0,000684060316401265;0,000981512408074771
"cliente_antiguedad";0,000505079358291224;0,00318857834778071;0,00138437197855322
"m_egreso_principal__max_12";0,000504678090729526;0,000208215655305306;0,00118660455304562
"matm__max_12";0,000503461091941864;0,000450559631399797;0,00130380006445753
"Visa_mconsumototal_delta1";0,000501800484636217;0,000650754384295737;0,00125985174767806
"mvr_msaldopesos_delta1";0,000501302628479079;0,000806811039505209;0,00117195511411913
"Master_mpagospesos_lag1";0,00050095087150266;0,00141265670164902;0,00124520230875157
"ctrx_quarter__max_6";0,000499900876636692;0,000436295817078629;0,00109138320002344
"cproductos__max_6";0,000499741343412313;0,000132901759891465;0,000842342738273124
"mactivos_margen__max_6";0,000498086777399231;0,000486065321983599;0,00133309894231051
"mtransferencias_emitidas";0,000497813331424916;0,000606523945131872;0,000747121385250945
"mv_fechaalta";0,000497657959574268;0,00036670645541044;0,0011499809557294
"Master_Finiciomora";0,000496843142772172;0,000489229906610399;0,000410184289941695
"mautoservicio_delta1";0,000496567544904482;0,0019303160075512;0,00136239782016349
"Master_mlimitecompra";0,000495536987238861;0,000508634079528504;0,00108405848056019
"Master_mfinanciacion_limite__tend_12";0,000494485075532165;0,000498623762909513;0,00127450118660455
"mcuentas_saldo__max_6";0,000494406672099741;0,000301336834304976;0,00122322815036184
"mforex_sell__tend_12";0,000493283418042595;0,000289413204236956;0,00117927983358237
"Visa_delinquency__tend_12";0,000492784220013224;0,000465075201364174;0,000959538249685037
"mvr_mpagominimo__max_12";0,000491740888418846;0,000546462192614754;0,00114265623626615
"Visa_mpagospesos__max_6";0,000490800666278479;0,000402097332467619;0,00117195511411913
"mvr_mconsumospesos";0,000490538660565552;0,00073512780294441;0,00109870791948668
"mvr_mpagospesos_lag1";0,000490221971936997;0,000458099151112703;0,00103278544431748
"m_egreso_principal__max_6";0,000489697582250108;0,00104581929012638;0,00107673376109695
"ccomisiones_mantenimiento_delta1";0,00048932707891463;0,00234869164107615;0,000651900032228766
"Master_mpagospesos";0,000489264138890462;0,000742417578704103;0,00117927983358237
"mttarjeta_visa_debitos_automaticos_lag1";0,000488864612016057;0,000616409487905476;0,00129647534499429
"mv_status01_delta1";0,00048804522292718;0,00021229182989414;0,000175793267117869
"Visa_fechaalta__max_12";0,000485995554262144;0,000520780761858079;0,00113533151680291
"pc_egreso_principal__min_3";0,000485052894774439;0,000948303304468683;0,00119392927250886
"mvr_msaldototal";0,000484910285968542;0,000319928431661359;0,000593302276522809
"Visa_mlimitecompra__min_12";0,000484266101899134;0,000384240149156757;0,00125985174767806
"mv_fechaalta__max_12";0,000483537281797418;0,000534232638470449;0,00108405848056019
"mpasivos_margen__max_6";0,000482991316077614;0,000492925430199424;0,00117195511411913
"pc_comisiones_productos__min_12";0,000480867863779804;0,000449246341291405;0,00120857871143535
"mvr_Visa_mlimitecompra__min_12";0,000480771484575876;0,000436875527256864;0,00130380006445753
"Visa_mconsumosdolares__max_12";0,000480378796833465;0,00042833320461355;0,00120857871143535
"ctransferencias_recibidas__tend_12";0,000479385938347164;0,00101180676417601;0,00112800679733966
"mvr_msaldototal_delta1";0,000479283948522377;0,000648846075538894;0,00112068207787642
"Visa_msaldopesos__tend_3";0,000478561972199288;0,000239735353890846;0,000974187688611526
"Master_delinquency";0,000478541035810975;0,000181666401110421;2,92988778529782e-05
"mvr_Master_mlimitecompra__min_12";0,000478501093689392;0,000375728688781924;0,001347748381237
"mv_mpagospesos__tend_12";0,000477582919277971;0,00041913124391385;0,00104011016378073
"mpayroll__max_6";0,000477196496243259;0,00104759006797932;0,000651900032228766
"mpayroll__max_3";0,000475859921171793;0,000446997370006632;0,000432158448331429
"mcaja_ahorro_dolares__max_12";0,00047541384466381;0,000907062972623636;0,00109870791948668
"ctarjeta_visa_delta1";0,000475227157688841;0,000187855242720368;0,000102546072485424
"m_egresos__max_6";0,000472197873273845;0,000575016267620701;0,00107673376109695
"cliente_antiguedad__max_12";0,00047209516435122;0,000816072173330169;0,00115730567519264
"ctrx_quarter_lag1";0,000470957678662154;0,00116521471057874;0,000959538249685037
"Master_mlimitecompra_lag1";0,000467367412619151;0,000482005191849127;0,00113533151680291
"mvr_mconsumototal__tend_12";0,000463949750360282;0,000907017488803473;0,00118660455304562
"Visa_mfinanciacion_limite__tend_3";0,000463643162465129;0,0019484565447579;0,001347748381237
"Master_mconsumototal__max_12";0,000462060419247595;0,000370166758466713;0,00127450118660455
"mvr_Visa_mlimitecompra";0,000461667965720599;0,000861348102504855;0,00116463039465588
"Visa_mconsumosdolares_delta1";0,000461371841331108;0,000924027946888283;0,00104011016378073
"Visa_cconsumos_delta1";0,00046051679490225;0,00099224911403086;0,00124520230875157
"mcuenta_debitos_automaticos__max_12";0,000459323719659938;0,000389661899025144;0,00115730567519264
"m_adeuda__max_12";0,000458016851642914;0,000492357593898728;0,00104743488324397
"mcheques_depositados__max_12";0,000457979372404218;0,00149166204820628;0,00101813600539099
"Visa_mpagado__tend_12";0,000456823598154089;0,000652133226058646;0,000988837127538015
"mvr_msaldopesos2_lag1";0,000456428045197359;0,000704801478117231;0,0012818259060678
"mprestamos_personales__min_6";0,000455218751615459;0,000648998424256915;0,000754446104714189
"Master_mlimitecompra__min_12";0,000455032081887452;0,000669933247934244;0,00119392927250886
"Visa_mconsumototal";0,000453841820537189;0,000598303640084813;0,00114265623626615
"mv_msaldopesos__tend_12";0,000453813647332084;0,000574553529855916;0,000908265213442325
"Master_msaldopesos__tend_12";0,000452784096562511;0,00055907951227227;0,00120125399197211
"cliente_antiguedad__min_12";0,000452700124454509;0,000769108779707759;0,00102546072485424
"mcuenta_debitos_automaticos_delta1";0,00045221185727323;0,00193309920519404;0,00112800679733966
"Visa_mconsumosdolares__min_12";0,000451433837868778;0,00434462034076311;0,00111335735841317
"Visa_msaldopesos__max_6";0,000451001624485421;0,000318499690173417;0,000761770824177434
"ctarjeta_visa_debitos_automaticos";0,000449397971168633;0,000750292707187143;0,00110603263894993
"cliente_antiguedad_lag1";0,00044852462458306;0,000270297978694189;0,00105475960270722
"Visa_mlimitecompra__tend_12";0,000447686065621744;0,00132060201274111;0,0012159034308986
"Visa_msaldototal_delta1";0,000447447839031793;0,000460281245971497;0,000849667457736369
"Visa_mconsumototal__min_12";0,000445709133715647;0,000525311136795616;0,00117195511411913
"Visa_mpagospesos__min_6";0,000445707433131726;0,00157313725942305;0,0011499809557294
"Visa_cconsumos_lag1";0,000445020876751723;0,00104358994508547;0,00115730567519264
"Master_mfinanciacion_limite_lag1";0,000444791532472676;0,000691449891611024;0,00109870791948668
"matm_other__tend_12";0,000440239996005049;0,00171339365981019;0,00131112478392078
"mv_status01__tend_12";0,000438943720176115;0,000984320062442795;0,000549353959743342
"mcheques_depositados__tend_12";0,00043788661248729;0,00260434201425034;0,00120125399197211
"Visa_mfinanciacion_limite_delta1";0,00043712031804468;0,000487283719202892;0,000944888810758548
"mcuenta_debitos_automaticos__min_12";0,000435574550471303;0,00121788463086805;0,00083501801880988
"mv_fechaalta__tend_12";0,000434659749347928;0,000392409867560247;0,00123787758928833
"mvr_mpagospesos__max_6";0,000434520887193309;0,000312637183933376;0,00103278544431748
"mvr_mconsumototal_delta1";0,000434208019017957;0,000708192304270214;0,00107673376109695
"mv_status01__tend_6";0,000431764977839149;0,0019938269742968;0,00049808092350063
"Visa_mconsumospesos_delta1";0,000430178060438248;0,00113267822536403;0,00114265623626615
"cliente_antiguedad__min_3";0,000429766766028796;0,000528956171872291;0,00102546072485424
"mcheques_emitidos_rechazados__tend_12";0,00042945668692159;0,00252158923268903;0,000542029240280097
"mv_mfinanciacion_limite_delta1";0,000428266223254418;0,000735063625126964;0,000981512408074771
"mvr_msaldopesos__max_12";0,000428176741411911;0,000215058198032869;0,00108405848056019
"mv_mpagado__tend_12";0,000425561221405719;0,000361503047505079;0,00109870791948668
"Master_msaldopesos";0,000424478390710624;0,000892448584521386;0,000871641616126102
"mv_mconsumototal_delta1";0,000423539053900341;0,000404050732519747;0,000952213530221793
"Visa_cconsumos";0,00042289707124653;0,00034458723698132;0,00099616184700126
"Master_mfinanciacion_limite__max_12";0,000421340675023646;0,00024278537031907;0,00104743488324397
"Visa_Finiciomora__max_6";0,000420649646112954;6,31833556698478e-05;0,000344261814772494
"mv_mfinanciacion_limite__tend_12";0,000419976858710935;0,000364374465114108;0,000988837127538015
"Visa_mlimitecompra";0,000418471396533739;0,00044355325860155;0,00101813600539099
"ctarjeta_debito_transacciones__max_12";0,000412323080793856;0,000839079773687951;0,00099616184700126
"mv_cconsumos_delta1";0,000410177635103401;0,000516556703521704;0,000922914652368814
"ctarjeta_visa_transacciones__max_12";0,000409878900729508;0,000592272691606779;0,00099616184700126
"nu_prestamos_totales";0,000409613896640648;0,00249987259758724;0,000607951715449298
"mvr_mpagado__tend_12";0,000408820603711966;0,000265077692219101;0,00119392927250886
"Visa_mpagominimo__max_3";0,000407895894711385;0,000359553425504894;0,000534704520816853
"ccomisiones_otras__min_12";0,000403501983627643;0,000759641962847068;0,000886291055052591
"mvr_mconsumosdolares_delta1";0,000402874145073235;0,000712867324625053;0,00102546072485424
"Master_msaldototal_delta1";0,000401534667279495;0,000846347028332806;0,000827693299346635
"matm_other__max_12";0,00040099904835533;0,000978699351527201;0,00107673376109695
"mtransferencias_recibidas__tend_12";0,000400653629804813;0,000951973117678241;0,000871641616126102
"Visa_mfinanciacion_limite__min_3";0,000400318251162855;0,000256690122508682;0,00103278544431748
"mtransferencias_recibidas__max_12";0,000397232278998507;0,00248716779394768;0,00108405848056019
"mv_mpagospesos_delta1";0,000392730973009368;0,000354623018651729;0,00106208432217046
"ctarjeta_visa_transacciones__max_6";0,000392214122630888;0,000556084596523705;0,000849667457736369
"cliente_antiguedad__min_6";0,000391350907630686;0,00084077106525323;0,000856992177199613
"mpagomiscuentas__max_12";0,00039077187270357;0,000321310119229628;0,000959538249685037
"mpagomiscuentas_delta1";0,000390194031416911;0,000174578530334515;0,000988837127538015
"ccomisiones_otras_delta1";0,000389226596919773;0,000870932284303873;0,00115730567519264
"fl_fidelizacion_alta__min_12";0,000387142154654102;0,00138788892160999;0,000292988778529782
"Master_mlimitecompra_delta1";0,000385806721858962;0,00200986676742554;0,00113533151680291
"Visa_mconsumospesos__tend_12";0,000385203948791336;0,000703243252485374;0,00101813600539099
"cextraccion_autoservicio__max_12";0,000384011307318485;0,00303213539902632;0,00104743488324397
"cprestamos_personales_delta1";0,000383574441943941;0,000729071340349349;0,000109870791948668
"mvr_mpagospesos__max_12";0,000383315395508253;0,000488448978366913;0,00091558993290557
"rt_invierte_adeuda__max_12";0,000381188944415894;0,000268259547940505;0,000842342738273124
"mv_mconsumototal__tend_12";0,000380415863251961;0,00104839013181057;0,0010034865664645
"ctrx_quarter__min_12";0,000380187349715526;0,00141309480847775;0,00101081128592775
"mtarjeta_visa_consumo_delta1";0,000378314855363219;0,000374846096595204;0,000886291055052591
"mv_mpagospesos_lag1";0,000377095993903685;0,00031276102553218;0,000483431484574141
"ccaja_ahorro__tend_12";0,000375736370612042;0,00358658017380929;0,000534704520816853
"Master_mpagospesos_delta1";0,000373589450808692;0,000409711824432099;0,000908265213442325
"Master_cconsumos__max_12";0,00037349760529519;0,000349362449311103;0,00099616184700126
"Visa_mlimitecompra_lag1";0,000373177303679309;0,000901966969337839;0,000893615774515836
"mv_mlimitecompra__min_12";0,000373009543486713;0,000236626900321507;0,000783744982567168
"Visa_mfinanciacion_limite_lag1";0,000372877787457103;0,000940943266755945;0,00101813600539099
"mpagomiscuentas_lag1";0,000372508817887239;0,00120080106502484;0,000813043860420146
"ccajas_depositos_lag1";0,000371981528115354;0,00588451373607687;0,000769095543640679
"cprestamos_personales__tend_12";0,000371440468528255;0,00128117244722088;0,00108405848056019
"m_egresos__max_3";0,00037105514749905;0,000319191417138526;0,000813043860420146
"mv_mconsumosdolares__tend_12";0,000369534316353273;0,00039227326890293;0,000981512408074771
"mvr_mpagospesos__min_6";0,000368924550940351;0,000281571096909223;0,0010034865664645
"mvr_mconsumospesos__min_12";0,000367118688717881;0,000511986045718629;0,00106208432217046
"mv_cconsumos";0,000366310403658361;0,000491693441806253;0,000461457326184407
"mv_status07__tend_3";0,000366030130566319;0,000382808709060283;0,000146494389264891
"mcuenta_debitos_automaticos_lag1";0,000365346583069501;0,000459578037653726;0,000886291055052591
"mextraccion_autoservicio_delta1";0,000364061264210272;0,000163727376362632;0,000908265213442325
"mvr_mconsumospesos_lag1";0,000363562351132525;0,000288337980466676;0,000908265213442325
"Visa_mconsumospesos__max_12";0,000363210992678135;0,000234006011715446;0,000974187688611526
"cpayroll_trx__tend_3";0,000359375445158719;0,00110724472313301;0,000461457326184407
"Visa_mconsumosdolares";0,000359205239120889;0,000414770734116986;0,000791069702030412
"mv_mfinanciacion_limite";0,000359009306434834;0,000346632585985968;0,000813043860420146
"m_invierte__tend_12";0,000358916968880582;0,000928370008015911;0,000893615774515836
"mautoservicio__max_6";0,000358782188897627;0,00149282362744958;0,000959538249685037
"ccaja_ahorro__max_12";0,000358744330142048;0,000477516522679809;0,000432158448331429
"Master_msaldototal";0,000358315294134646;0,000728475340388704;0,000703173068471478
"Master_mconsumototal";0,000357890034709536;0,000393136725501879;0,000893615774515836
"ctarjeta_visa_debitos_automaticos__max_12";0,000357691166021269;0,000389100588450535;0,000769095543640679
"Master_mlimitecompra__max_12";0,000356838089094979;0,000328532969497733;0,000944888810758548
"cproductos_lag1";0,000355098975796091;0,000279440962531067;0,000776420263103923
"mvr_msaldodolares2_delta1";0,000352600267452708;0,00217764200752023;0,00101081128592775
"m_egreso_principal__max_3";0,000350938974119853;0,000409456683261822;0,000813043860420146
"mautoservicio__max_3";0,000348610604180545;0,000527772758432692;0,000725147226861211
"catm_trx__max_12";0,000347166195787587;0,000380256316045319;0,00083501801880988
"mv_mlimitecompra_delta1";0,000346885793343332;0,000235079125664509;0,000959538249685037
"ccaja_ahorro_lag1";0,000346464563093153;0,000863776310461747;0,000388210131551962
"mv_mlimitecompra__tend_12";0,000345766674580166;0,000425674339225605;0,000900940493979081
"Visa_mfinanciacion_limite__max_3";0,000345459449342797;0,000305456431958367;0,000864316896662858
"Master_mconsumospesos__max_12";0,00034461950664769;0,000267349724340419;0,000959538249685037
"mtransferencias_emitidas_lag1";0,000344008728436241;0,00060473987049871;0,000798394421493657
"mcaja_ahorro_dolares_lag1";0,000343773599182946;0,000886014954584801;0,000900940493979081
"mprestamos_personales_lag1";0,000343383969720358;0,000410947885270872;0,000564003398669831
"mvr_Visa_mlimitecompra_lag1";0,000339826136337821;0,000439682031064302;0,0010034865664645
"mvr_mpagado_delta1";0,000338881340822272;0,000635281446155505;0,000607951715449298
"mvr_mconsumosdolares__max_12";0,000338366055856743;0,000270283553404947;0,00083501801880988
"ctarjeta_visa_debitos_automaticos_lag1";0,000336824098857242;0,000188218818888013;0,000827693299346635
"Visa_mfinanciacion_limite__max_6";0,000334926222335469;0,000510921518251257;0,000747121385250945
"mextraccion_autoservicio__max_12";0,00033475038336457;0,000328719467880084;0,000900940493979081
"rt_invierte_adeuda__tend_12";0,000334458405613541;0,00016406970712129;0,000864316896662858
"Visa_Finiciomora__max_3";0,000333649469020736;0,000605163061382102;0,000300313497993027
"mvr_mconsumosdolares_lag1";0,000333205174015065;0,00145150111070834;0,00082036857988339
"m_prestamos_totales__max_6";0,000332363928211528;0,000158358273893419;0,000512730362427119
"mtransferencias_recibidas";0,000332251486644177;0,000768172313481623;0,000805719140956901
"mv_mfinanciacion_limite_lag1";0,000332170929685778;9,73347863611859e-05;0,000600626995986054
"nu_prestamos_totales__tend_12";0,000331553931977112;0,000310026795367784;0,000974187688611526
"Visa_msaldototal__max_6";0,000330357566290778;0,000387670571256741;0,000673874190618499
"m_egreso_principal__min_12";0,000328808156552571;0,000702273617907102;0,000754446104714189
"m_prestamos_totales_lag1";0,000327725981911808;0,000516324525056751;0,000629925873839032
"matm_other_delta1";0,000327596932524936;0,000769419021557694;0,000842342738273124
"Visa_msaldototal__min_6";0,000327418870537876;0,000253039984608601;0,000761770824177434
"Master_mpagominimo_delta1";0,000326642991012531;0,000392011356678518;0,000805719140956901
"Visa_mpagado__max_12";0,000326417457767837;0,000414677165999348;0,000827693299346635
"mv_mpagospesos__max_12";0,000326035294732685;0,000281935507192232;0,000571328118133076
"mvr_msaldototal__max_12";0,000325987387026451;0,000165872966407833;0,000783744982567168
"Visa_status__tend_3";0,000325278682073009;0,000376313796177223;0,000190442706044359
"mautoservicio__max_12";0,000325273666011854;0,00186389005293518;0,00099616184700126
"Visa_mconsumototal_lag1";0,000324747401973718;0,000215615387096266;0,00091558993290557
"mv_msaldopesos__max_12";0,000324243548980989;0,000228935816940335;0,000520055081890364
"mprestamos_personales__min_12";0,000323711540323148;0,000193092358699573;0,000476106765110896
"cseguro_vida__max_12";0,000323670396942304;0,000337358351643226;0,000542029240280097
"ccaja_seguridad_lag1";0,000322878841184545;4,46737960128314e-05;0,000175793267117869
"mtarjeta_master_consumo";0,000322582452816071;0,00052048597567519;0,000520055081890364
"Visa_mpagominimo__min_3";0,000322314894418681;0,000477453914961872;0,000629925873839032
"mtransferencias_recibidas_lag1";0,000320797927429574;0,000321439210848667;0,000871641616126102
"m_invierte__max_12";0,000319155393097968;0,000194677717613577;0,000769095543640679
"Visa_mconsumospesos__min_12";0,000318779347250386;0,000311961795816287;0,000827693299346635
"ctransferencias_recibidas_delta1";0,000318763623588826;0,000189006861644902;0,000842342738273124
"mvr_mconsumototal__max_12";0,000315568615127402;0,000280926129470128;0,000761770824177434
"mcomisiones_mantenimiento_lag1";0,000313032975052636;0,0017893655741153;0,000893615774515836
"mv_fultimo_cierre__max_12";0,000312961541150959;0,000391471536840944;0,000864316896662858
"mv_mconsumospesos__tend_12";0,000312610473927426;0,0011778779556469;0,000827693299346635
"mvr_Visa_mlimitecompra__max_12";0,000311487028353653;0,000193545626801692;0,000827693299346635
"Visa_mconsumospesos";0,000311004364593046;0,000286310000687851;0,0007397966657877
"Master_mconsumospesos__tend_12";0,000309421807994337;0,000319066888621187;0,00083501801880988
